category_numeric,main_promotion_numeric,color_numeric,stars,target
5,2,0,2.9,1
2,0,0,1.9,1
3,0,8,2.7,1
2,2,8,1.7,1
3,2,1,3.2,1
2,0,4,3.4,0
2,0,6,4.1,1
5,3,7,3.2,0
5,1,7,1.9,0
5,3,2,2.7,0
3,3,4,2.9,0
0,3,4,2.5,0
2,1,1,3.9,1
5,1,4,3.5,1
2,0,6,4.7,1
5,3,4,3.1,1
3,3,6,3.6,1
5,1,9,2.8,0
2,1,1,4.5,1
5,0,4,3.1,0
2,0,4,3.1,0
5,1,9,3.0,0
2,1,2,3.4,1
5,0,2,4.5,1
3,3,3,3.1,1
5,3,8,2.6,0
0,2,2,5.0,1
3,0,9,4.1,1
2,1,4,3.0,0
0,2,2,5.0,1
4,2,4,1.6,0
3,2,8,2.8,0
2,3,2,2.7,0
4,0,0,2.4,1
3,3,6,3.2,1
0,1,0,4.6,1
2,0,3,2.7,0
2,0,4,3.4,0
1,1,8,4.2,1
3,3,1,2.2,1
4,1,3,5.0,1
3,0,5,4.6,1
5,3,4,2.7,1
2,3,5,1.5,1
2,1,7,3.3,0
4,2,1,4.6,1
2,1,4,3.0,0
5,1,9,2.7,1
4,0,7,2.0,0
3,0,5,4.1,1
3,2,5,4.1,1
1,0,3,3.7,1
3,2,1,2.9,1
1,1,1,4.7,1
5,1,1,4.2,1
0,0,5,4.1,1
1,2,9,3.7,1
2,2,7,4.0,1
0,1,3,5.0,1
2,3,2,2.1,0
2,1,5,2.6,0
1,0,2,4.4,1
2,1,1,3.5,1
4,2,1,3.7,0
1,2,1,3.1,1
3,3,9,3.4,0
5,0,9,2.2,0
2,3,7,2.8,0
0,3,0,4.6,1
0,2,8,4.5,1
5,0,4,4.3,1
4,1,1,3.5,1
3,2,0,4.7,1
3,3,3,3.2,1
3,3,6,3.3,1
5,1,7,3.3,1
5,3,4,3.0,1
2,0,9,2.8,0
5,2,0,2.3,0
2,1,6,3.7,1
3,1,7,2.0,0
3,0,9,2.4,0
4,1,1,3.6,1
3,3,9,3.6,1
5,3,1,2.6,1
2,3,4,3.1,1
5,0,3,2.6,0
2,3,5,2.0,0
0,3,1,3.8,1
4,1,9,3.2,1
2,3,9,3.0,0
2,2,9,5.0,1
5,2,9,4.1,1
2,1,4,3.1,0
3,2,1,3.4,1
2,0,9,3.5,0
5,0,9,4.7,1
1,1,8,3.9,0
2,0,9,4.5,1
5,2,0,2.3,1
2,1,1,3.3,1
1,0,6,4.2,1
5,1,6,3.4,0
5,3,4,3.0,1
3,0,5,3.6,1
0,1,0,5.0,1
4,3,6,4.5,1
4,1,1,2.6,1
5,1,9,2.7,0
4,1,8,2.7,1
5,1,9,2.5,1
0,3,7,3.4,1
2,3,9,3.0,0
2,2,9,4.5,1
5,1,4,3.5,1
5,2,4,4.0,1
4,1,3,5.0,1
3,0,7,1.9,0
1,0,5,3.8,0
3,0,4,2.2,0
2,1,4,3.0,0
4,3,4,4.1,1
2,3,2,2.5,0
1,2,5,4.0,1
2,0,3,3.1,0
2,1,2,3.0,1
5,3,4,3.3,0
1,0,9,2.8,0
2,1,1,4.2,1
5,1,3,3.8,1
4,3,1,3.9,1
0,0,9,3.9,1
0,0,1,4.5,1
3,0,7,1.8,0
4,0,1,3.4,0
5,3,8,3.6,1
5,3,4,3.0,1
2,1,4,3.2,0
0,2,0,5.0,1
5,0,0,2.0,0
3,0,0,5.0,1
3,2,5,4.8,1
5,3,8,3.5,1
4,1,4,3.1,1
5,0,3,2.7,0
2,1,8,3.6,1
2,0,9,3.5,1
5,1,2,4.5,1
1,3,9,2.7,1
2,3,1,4.4,1
4,3,9,4.0,1
4,2,0,3.5,1
4,0,1,3.0,1
4,0,4,1.8,0
0,1,4,2.5,0
5,1,7,3.2,0
0,3,4,2.8,0
2,3,1,3.2,1
0,3,0,4.5,1
3,2,2,5.0,1
0,1,6,4.0,0
3,0,7,2.4,0
0,3,4,4.6,1
0,3,3,4.9,1
0,3,7,0.8,0
5,3,1,3.7,1
5,0,3,2.7,0
1,0,7,3.2,1
4,1,9,3.8,1
3,2,1,3.3,1
0,3,4,2.6,1
2,1,6,3.7,1
1,2,5,4.3,1
4,0,6,3.9,0
1,0,5,3.0,1
5,3,7,3.1,0
1,0,9,2.5,0
4,2,0,3.7,1
0,0,9,3.9,1
5,0,9,2.9,0
3,0,0,4.9,1
3,2,1,2.8,1
3,3,3,3.5,1
5,1,9,2.6,0
3,3,6,3.6,1
3,0,7,2.0,0
5,1,9,3.4,0
5,1,4,3.1,1
5,3,1,3.8,1
3,0,4,2.5,0
5,1,9,3.3,1
3,1,7,1.6,0
2,1,2,3.5,1
2,2,4,3.3,1
0,3,7,4.2,1
4,1,4,3.8,1
2,0,1,2.0,0
1,0,9,2.9,1
4,1,2,5.0,1
4,2,0,4.0,1
1,0,9,2.8,0
2,3,9,2.0,0
3,3,4,1.8,0
2,1,2,4.1,1
0,3,7,4.4,1
2,3,0,3.0,1
4,1,9,4.7,1
4,0,0,3.2,1
3,3,1,2.7,1
1,1,2,3.5,1
1,0,5,2.4,1
1,1,5,3.5,1
3,0,5,3.8,1
4,0,4,1.5,0
0,2,2,4.3,1
2,0,9,3.7,1
2,1,7,3.4,0
4,0,4,1.5,1
5,2,9,3.4,1
2,3,9,3.0,0
4,1,4,3.6,1
2,0,5,4.1,1
5,0,3,2.7,0
2,0,9,2.9,1
2,1,4,2.9,0
1,0,5,3.2,1
2,3,5,3.5,0
2,2,9,4.2,1
3,3,4,2.7,0
2,3,3,3.1,0
5,1,2,3.8,1
5,3,3,2.6,1
5,1,5,1.6,0
0,2,2,5.0,1
2,1,3,3.2,0
4,0,4,3.1,0
0,3,7,3.4,1
3,2,8,2.9,1
2,0,1,2.1,0
0,3,1,3.6,0
2,1,4,2.5,0
2,0,4,2.9,0
5,1,7,3.1,0
2,2,9,4.9,1
4,2,1,5.0,0
4,0,1,3.3,1
0,2,1,4.7,1
4,0,1,3.6,1
5,1,2,4.0,1
0,2,2,5.0,1
2,3,5,2.3,0
1,1,5,2.2,0
5,1,7,3.2,0
5,0,3,1.9,0
4,0,7,4.3,1
3,3,2,3.1,1
5,0,3,2.4,0
1,1,8,4.6,1
5,0,3,3.2,1
2,1,3,3.8,1
4,1,9,4.6,1
5,1,3,2.8,1
3,3,3,3.1,1
2,0,9,2.5,1
1,1,7,1.8,0
2,2,0,2.6,0
2,0,1,2.5,1
0,3,1,4.1,1
5,3,4,3.5,1
4,0,7,4.5,1
0,2,1,5.0,1
5,2,4,3.8,1
5,0,4,3.5,1
4,3,4,4.6,1
4,1,9,3.5,1
3,1,1,4.1,1
4,2,0,3.9,1
0,1,4,5.0,1
4,3,0,4.8,1
4,3,9,4.1,0
4,1,3,4.9,1
2,3,2,2.5,0
2,1,9,2.6,1
1,1,8,4.5,1
5,1,9,2.7,0
2,3,3,2.6,0
4,1,9,5.0,1
3,3,4,3.1,0
3,0,4,2.5,0
4,2,0,3.7,1
0,1,4,3.6,1
3,0,7,2.9,1
4,1,9,4.3,1
2,2,4,3.8,1
4,0,4,1.5,0
5,2,0,2.8,0
4,1,9,4.0,0
3,1,5,2.0,0
0,3,0,5.0,1
3,3,3,2.0,1
3,2,5,4.2,1
0,1,1,3.0,0
5,2,0,3.3,0
2,3,7,3.1,0
5,2,0,2.8,0
2,1,2,3.7,1
5,2,4,4.2,1
2,3,2,4.2,0
1,2,3,4.4,1
4,3,6,4.7,1
3,0,5,3.8,1
5,1,3,3.9,1
4,0,7,5.0,1
2,0,9,3.8,0
2,0,9,3.5,1
5,0,0,2.6,0
2,3,9,1.8,0
0,1,1,2.1,0
1,0,5,3.2,1
3,0,4,1.5,0
1,2,7,4.4,1
5,0,9,3.8,1
1,0,9,2.7,0
1,3,2,2.9,0
5,1,4,3.5,0
2,0,7,3.1,0
0,3,1,3.7,1
2,1,2,3.8,1
3,3,3,3.1,1
4,3,7,4.1,1
4,1,3,4.4,1
3,3,6,3.3,1
0,3,5,3.9,1
1,2,3,4.2,1
5,1,4,3.9,1
2,1,5,2.1,0
0,2,1,4.5,1
3,1,7,0.9,0
1,0,5,3.9,1
2,1,5,2.5,0
5,0,0,2.9,0
2,0,4,3.5,0
2,3,4,2.8,1
2,3,2,3.2,0
2,1,4,3.5,0
5,0,4,4.0,1
5,1,3,3.6,1
2,0,5,2.5,0
5,2,4,4.5,1
4,0,4,1.0,0
1,3,1,2.7,1
3,3,3,3.4,1
4,1,1,2.6,0
4,3,7,3.6,1
0,3,7,4.5,1
4,3,7,3.5,1
5,3,1,3.2,1
2,1,1,3.5,1
4,2,0,3.6,1
0,1,0,2.2,1
0,3,7,3.6,1
0,3,7,3.8,1
5,3,2,4.7,1
1,0,7,2.8,0
0,1,4,2.3,0
0,3,7,5.0,1
5,0,3,3.3,1
4,0,4,1.3,0
2,1,4,2.9,0
0,0,3,4.7,1
4,3,7,4.5,1
5,1,0,4.3,1
2,0,6,3.3,1
3,0,5,3.9,1
0,0,5,3.7,1
2,0,8,4.0,1
2,2,9,4.6,0
5,1,4,3.7,1
4,0,4,1.6,0
1,2,5,2.7,0
2,0,9,3.8,1
0,0,9,4.7,1
4,0,7,1.1,0
4,3,0,4.6,1
3,3,1,2.6,0
4,1,3,4.2,1
3,0,7,2.2,0
3,0,7,3.2,1
5,3,2,4.7,1
4,1,4,2.9,1
3,2,5,4.7,1
0,3,4,2.6,0
2,3,2,2.6,0
0,2,2,4.5,1
2,3,1,3.4,0
2,2,9,4.5,1
5,0,9,2.7,0
2,1,5,1.6,0
1,2,6,3.8,1
5,1,3,3.1,1
4,3,7,5.0,1
4,1,4,3.6,1
0,3,7,4.6,1
3,2,5,3.3,1
2,1,0,3.5,1
0,0,9,3.3,1
2,3,9,2.9,0
3,0,5,4.0,1
0,3,1,2.2,1
1,0,0,2.3,0
3,0,5,1.6,0
5,0,3,2.6,0
2,0,4,3.4,0
5,1,1,4.6,1
5,2,7,4.6,1
0,3,7,4.3,0
5,1,4,3.4,1
1,0,3,3.3,1
2,0,1,4.6,1
3,0,7,1.5,0
3,0,7,4.0,1
1,0,9,3.2,0
0,3,7,4.2,1
2,1,5,2.0,0
0,3,1,5.0,1
3,3,1,2.5,1
5,2,0,2.8,0
1,0,1,4.8,1
2,2,6,3.6,1
3,2,5,4.0,1
5,1,4,3.5,1
4,3,4,4.8,1
4,1,0,3.3,1
5,2,6,4.9,1
5,1,2,3.5,1
4,1,1,2.8,1
4,1,4,1.7,0
5,1,7,2.5,0
5,1,2,4.1,1
4,2,1,4.5,1
2,1,2,4.8,1
4,1,9,4.8,1
5,2,1,1.4,0
0,2,0,3.4,1
0,3,4,2.7,0
3,3,8,2.9,1
3,0,5,4.0,1
1,0,5,3.2,1
1,0,3,3.7,1
3,1,7,1.0,0
4,1,7,3.5,1
0,0,1,4.5,1
2,3,2,1.6,0
0,3,1,2.6,0
3,3,1,2.2,1
5,3,7,2.8,1
1,0,9,3.5,1
0,0,1,2.3,0
3,2,7,2.0,0
5,1,5,3.0,0
3,0,7,2.1,0
5,0,0,2.9,0
4,1,6,4.1,1
5,1,2,3.3,1
5,1,1,4.4,1
0,3,0,4.2,0
3,2,1,3.4,0
3,0,7,2.4,0
0,3,7,4.1,1
4,1,4,3.0,1
4,0,1,3.5,1
0,0,9,3.4,1
2,3,2,3.7,1
5,0,4,3.5,1
2,0,4,3.1,0
2,0,2,2.9,1
5,1,1,3.8,1
5,1,3,3.1,0
3,2,7,4.7,1
5,1,9,2.6,0
1,0,0,5.0,1
1,1,8,3.9,1
4,2,2,5.0,1
2,1,2,3.3,1
1,0,3,3.9,1
3,3,6,3.5,1
4,1,3,5.0,1
5,1,3,3.9,1
2,1,2,3.3,0
4,3,7,4.4,1
0,3,0,4.7,1
5,0,4,4.1,1
2,0,1,2.3,0
5,1,2,4.6,1
1,2,5,4.0,0
3,0,5,3.5,1
2,1,2,2.4,0
3,0,9,2.0,0
2,1,4,3.1,0
5,0,3,2.5,0
2,2,6,4.1,1
2,0,9,3.9,1
0,3,1,4.2,1
4,0,4,1.9,1
2,2,5,2.8,1
2,1,5,2.3,0
4,3,9,4.4,1
1,0,9,3.1,0
0,3,4,1.4,0
2,0,6,3.5,1
4,1,4,4.5,1
0,2,2,4.7,1
2,1,7,3.4,0
5,2,4,4.1,1
3,3,6,4.1,1
3,0,7,1.8,0
5,3,2,2.6,1
0,1,4,3.5,1
2,1,5,2.9,0
2,3,6,2.4,0
2,1,8,4.6,1
4,2,2,5.0,1
0,2,1,3.0,1
2,0,6,4.6,1
4,1,9,5.0,1
1,2,9,3.1,0
2,1,7,2.9,0
3,2,6,4.2,1
0,3,0,5.0,1
2,3,9,2.9,0
5,2,1,2.3,0
0,1,9,4.0,1
3,0,4,2.2,0
2,1,3,3.3,1
5,3,2,3.6,1
0,0,1,5.0,1
0,3,7,4.4,1
3,3,1,3.1,1
2,0,4,2.7,0
5,1,1,4.3,1
2,2,9,4.9,1
0,3,0,4.8,0
2,0,1,1.9,0
1,1,5,2.9,0
5,1,2,4.3,1
2,0,1,1.6,0
2,0,6,3.9,1
3,3,6,2.1,1
5,3,3,2.8,0
3,0,1,5.0,0
5,1,7,3.2,0
4,2,0,3.5,1
1,0,6,2.5,1
5,1,2,4.1,1
4,0,4,3.4,1
2,3,9,2.2,0
2,0,1,1.5,0
4,1,3,3.6,1
3,2,7,4.2,0
5,1,9,2.8,0
0,3,7,4.7,1
2,1,9,3.3,1
5,2,4,4.3,1
4,3,9,3.8,1
5,1,2,3.8,1
1,0,9,3.0,0
3,0,4,1.7,0
5,0,3,2.8,0
4,2,4,1.6,0
5,3,4,2.3,1
0,0,9,4.0,1
5,1,7,3.6,0
0,3,2,5.0,1
3,2,5,4.3,1
5,1,9,3.4,1
2,0,6,4.0,1
5,1,7,3.3,0
2,1,5,2.8,0
0,3,6,4.1,1
2,0,1,4.5,1
1,0,5,3.1,1
4,1,4,3.2,0
1,2,4,2.2,0
0,0,9,4.4,1
3,2,5,5.0,0
1,0,4,2.0,0
4,2,7,4.2,1
5,3,8,2.8,1
0,3,1,4.2,0
2,0,4,3.2,0
5,0,3,3.6,0
3,2,1,2.9,1
5,1,3,3.0,1
2,3,1,2.9,1
4,2,7,5.0,1
1,0,1,4.2,1
5,0,1,5.0,1
4,0,2,5.0,1
2,2,1,2.0,0
5,1,7,2.9,1
4,2,0,4.0,1
2,1,4,2.6,0
0,2,1,4.7,1
2,0,8,5.0,1
0,2,2,5.0,1
0,3,4,2.6,0
3,3,3,3.0,0
5,1,2,3.7,1
4,1,4,3.7,1
2,3,3,2.6,0
2,1,9,3.3,0
0,1,9,3.8,1
4,0,7,4.3,1
0,2,2,4.8,1
5,1,2,2.4,0
2,2,9,4.9,1
0,0,4,2.7,0
4,0,4,1.7,0
4,0,4,2.2,0
3,2,1,3.0,1
5,1,3,3.0,1
2,2,4,5.0,1
4,0,4,4.1,0
2,1,3,3.4,1
0,2,8,5.0,1
3,3,3,2.8,1
2,1,8,4.0,1
3,0,5,3.9,1
3,0,5,2.8,1
2,1,1,3.6,1
5,3,2,3.9,1
5,1,4,3.1,0
3,2,5,5.0,1
0,2,2,5.0,1
4,1,3,5.0,1
5,1,4,3.7,0
1,1,8,4.0,0
5,1,1,4.2,1
2,1,2,3.4,1
2,2,9,4.7,1
3,0,4,2.7,0
2,3,9,2.5,1
3,2,7,4.2,0
1,1,3,2.8,1
5,0,9,2.9,1
4,0,7,4.2,1
3,0,2,4.4,1
0,1,0,4.3,0
2,0,9,3.2,1
1,2,5,2.4,1
2,1,2,3.8,1
4,0,0,3.4,1
3,2,1,3.1,0
5,1,7,3.9,1
5,1,1,4.3,1
2,0,4,3.3,0
0,3,1,4.4,1
5,0,6,4.0,1
1,1,1,4.6,1
5,2,0,2.4,0
2,3,4,2.7,1
2,1,4,2.9,0
4,1,9,3.7,1
3,1,5,1.2,1
4,1,3,5.0,1
5,1,3,3.1,0
4,1,1,2.4,1
0,1,7,1.5,0
0,3,4,2.6,0
1,0,9,2.9,0
0,3,7,4.5,1
3,3,3,2.1,1
2,0,4,2.9,0
2,0,7,3.3,0
4,1,4,3.5,1
4,3,7,4.7,1
5,2,0,2.2,0
2,1,1,3.4,0
5,1,2,3.9,1
4,2,0,3.8,1
2,1,1,2.8,1
0,3,1,4.0,1
2,3,3,2.5,0
4,1,5,4.6,1
5,2,0,2.1,0
2,1,2,3.6,1
1,1,1,4.1,1
5,1,3,2.3,0
4,3,4,5.0,0
0,2,2,4.9,1
4,0,1,2.8,1
1,2,3,3.4,1
0,3,0,5.0,0
3,3,3,3.9,1
2,1,2,4.3,1
3,1,5,1.8,0
1,1,8,4.6,1
5,1,9,2.3,0
2,3,2,3.6,0
2,0,6,3.7,1
5,3,4,2.6,1
0,1,0,2.6,0
5,3,1,3.4,1
3,3,1,2.3,0
0,3,1,3.7,1
3,0,7,2.6,0
3,3,4,3.0,0
1,3,8,3.0,1
4,0,1,3.6,1
0,2,0,3.6,0
5,1,2,4.0,0
5,2,0,2.8,0
2,1,2,3.7,1
2,0,6,3.4,1
2,3,9,2.4,0
5,2,4,3.7,1
3,3,6,3.2,0
4,0,3,4.8,1
2,1,1,3.5,1
0,3,7,4.0,1
4,1,1,2.9,0
0,3,7,4.8,1
2,1,2,3.6,1
5,1,2,5.0,1
4,3,6,3.8,1
0,1,8,3.1,0
2,3,9,2.3,0
3,3,5,3.3,1
2,0,4,3.7,0
2,1,7,2.0,0
5,3,9,3.1,0
3,2,5,3.7,1
2,1,1,3.8,1
3,1,5,3.8,0
2,3,9,2.8,0
3,1,5,2.8,0
3,0,5,3.9,1
4,2,0,3.3,1
1,0,3,3.5,1
4,0,0,3.4,1
0,0,7,1.6,0
0,3,1,3.6,1
5,3,4,2.8,1
5,2,4,4.4,0
1,0,5,3.5,1
3,0,7,2.0,0
3,0,5,2.9,1
4,3,9,4.7,1
5,3,8,3.2,1
0,1,7,1.6,0
1,1,6,3.3,1
4,3,0,4.7,1
1,0,5,3.1,1
5,1,7,2.9,0
4,1,9,4.1,1
4,1,9,5.0,1
5,2,0,1.9,0
0,3,5,3.7,1
4,0,0,3.6,1
5,1,4,4.2,1
5,2,7,4.8,1
4,1,9,4.4,1
0,2,2,5.0,1
5,2,0,2.6,0
0,2,1,5.0,0
4,0,7,4.6,1
5,2,0,3.0,0
2,1,1,3.3,1
2,2,9,4.6,1
5,1,3,3.7,1
0,3,8,4.5,1
2,1,2,4.3,1
2,0,4,2.8,0
3,3,4,2.6,0
0,3,7,3.5,1
4,2,0,4.0,0
3,0,0,5.0,1
0,1,1,3.7,1
0,0,1,4.2,0
3,0,5,0.3,0
0,2,3,5.0,1
2,0,4,2.7,0
5,1,1,4.5,1
5,1,7,2.9,0
5,1,2,4.0,1
3,2,7,1.7,0
2,2,6,4.1,0
5,1,8,5.0,1
5,1,7,3.8,1
5,1,9,4.0,1
2,0,9,3.6,1
0,2,5,4.5,1
2,1,2,2.6,0
4,0,0,3.9,1
2,0,6,3.5,0
0,1,8,3.0,0
4,1,9,4.1,1
3,0,4,2.6,0
5,3,4,3.4,0
4,1,3,4.6,1
4,1,3,4.7,1
3,0,0,4.7,0
0,2,2,4.8,1
4,2,0,3.7,1
4,1,4,3.3,1
5,1,2,5.0,1
5,1,4,3.8,1
5,1,4,2.6,0
5,2,2,2.9,1
4,1,3,5.0,1
2,2,9,4.9,1
0,3,7,5.0,1
1,0,4,3.3,0
2,3,9,3.2,0
0,2,2,5.0,0
4,2,0,4.2,1
2,2,9,4.2,1
5,1,9,2.9,0
4,1,9,4.4,1
3,0,4,2.4,0
3,2,5,4.2,1
2,1,2,1.6,0
3,0,0,4.2,0
5,3,4,2.8,1
2,1,1,3.6,1
0,2,3,4.5,1
3,3,1,2.8,1
2,0,6,3.7,1
3,1,6,3.9,1
0,0,1,2.6,0
4,0,4,2.4,0
5,3,4,3.0,1
1,1,9,3.4,0
0,1,1,2.4,0
0,3,4,2.6,0
4,0,0,3.0,1
2,0,1,1.4,0
2,0,4,3.2,0
0,1,0,2.8,0
4,1,4,3.7,1
1,3,8,2.4,1
2,1,2,3.6,1
3,3,0,3.2,1
1,0,6,3.8,1
4,2,7,4.5,1
2,3,2,2.5,1
5,1,0,4.6,1
4,1,1,3.2,1
2,0,1,1.9,0
0,3,0,4.6,1
0,2,2,4.7,1
5,1,9,2.7,0
4,3,9,3.9,1
4,1,4,3.6,1
0,1,1,1.6,0
5,1,4,3.8,1
0,1,0,4.8,1
0,3,4,2.4,0
0,3,4,3.1,0
2,2,9,5.0,1
5,0,3,3.1,0
4,0,9,4.0,1
2,1,9,4.5,1
2,2,9,4.6,1
4,2,0,4.0,1
2,1,3,3.0,0
2,1,1,4.0,1
5,1,4,3.0,1
3,3,0,4.3,0
1,2,5,4.6,1
5,1,8,5.0,0
4,1,9,3.6,0
5,0,3,2.3,0
1,1,3,3.2,1
3,1,7,1.4,0
0,2,1,5.0,1
4,1,8,2.8,1
3,0,7,2.5,0
4,2,0,3.8,1
5,0,9,2.2,0
5,3,1,2.6,1
5,3,4,3.1,1
3,2,5,3.8,0
0,1,8,3.2,0
3,0,8,3.5,1
3,2,1,2.7,1
1,0,5,3.2,1
2,2,9,3.5,1
1,0,3,3.5,1
5,1,2,4.0,1
5,1,9,2.8,1
2,1,8,3.4,1
0,3,4,2.2,0
3,1,4,1.5,0
5,2,1,3.2,0
2,0,6,4.6,1
5,3,8,2.6,1
5,1,3,3.2,1
5,2,0,3.0,0
4,0,0,3.9,1
0,3,6,2.9,1
1,3,9,3.1,0
2,2,1,1.9,0
1,0,3,3.8,1
3,0,6,4.2,1
3,0,0,5.0,1
4,0,5,4.3,1
0,0,9,3.3,1
2,0,3,5.0,1
4,0,4,1.9,0
2,0,9,3.4,0
0,0,5,4.6,1
5,3,4,2.3,1
5,3,4,3.2,1
1,0,9,2.9,0
1,1,8,4.4,0
5,3,9,2.0,0
1,2,9,5.0,0
5,1,9,2.2,1
3,3,6,3.5,0
0,0,0,4.0,1
5,1,1,3.7,0
1,2,5,2.7,1
4,1,4,3.4,1
2,0,1,3.4,0
1,1,8,4.2,1
5,2,4,4.8,1
5,2,4,4.9,1
4,1,1,3.8,1
0,3,1,3.9,1
0,1,1,3.0,1
2,2,4,4.8,1
3,1,0,3.3,0
3,0,7,2.0,1
5,3,9,1.7,0
2,0,8,4.3,0
4,3,4,5.0,1
4,2,4,2.0,0
2,0,9,3.3,0
3,2,5,3.6,1
5,0,2,2.7,0
4,1,1,2.6,1
4,1,1,2.4,0
4,2,0,3.9,1
3,3,3,2.8,1
0,3,4,2.9,1
1,1,8,4.6,1
5,1,4,2.9,1
2,0,4,2.8,0
1,0,8,4.0,1
0,3,0,4.9,1
2,0,1,1.8,0
0,2,3,5.0,1
1,1,4,2.9,0
5,2,7,4.0,0
0,3,0,5.0,1
2,1,0,3.9,1
3,1,6,2.7,1
3,1,3,2.0,1
2,1,2,4.0,0
3,1,7,1.3,0
4,1,9,4.8,1
5,1,4,3.1,0
2,3,2,3.5,0
3,1,1,2.8,0
2,1,7,3.2,0
5,0,9,4.2,1
3,0,7,1.9,0
2,1,2,3.8,1
4,2,0,4.2,1
4,1,9,4.2,1
5,3,8,3.8,0
5,3,4,3.8,1
4,3,4,5.0,1
2,3,4,3.0,0
3,0,9,2.2,0
0,3,7,4.5,1
5,1,9,2.8,1
1,1,5,2.6,0
4,0,7,4.5,1
3,3,1,3.7,1
2,0,1,3.5,1
4,1,4,3.2,1
1,1,3,3.4,0
3,3,3,2.7,1
1,0,9,3.6,1
0,3,0,4.8,1
1,2,3,3.9,0
5,2,0,3.1,0
2,1,1,2.8,1
1,0,5,2.7,1
2,0,8,3.5,1
5,1,0,4.7,1
0,3,4,2.3,1
4,3,9,3.6,0
2,1,6,2.9,1
1,1,4,3.2,1
2,1,4,2.9,0
2,1,0,3.1,1
5,1,3,4.2,0
1,3,7,1.1,0
4,1,9,3.6,1
3,2,3,4.8,0
0,1,7,1.3,1
5,1,4,3.1,0
0,0,9,4.2,1
5,1,3,3.6,1
2,1,5,3.4,1
3,2,8,3.0,1
5,1,4,3.7,1
5,1,1,4.8,1
4,0,1,3.2,1
4,1,9,4.0,1
4,0,1,3.9,0
3,3,3,3.5,1
4,1,9,4.0,0
0,1,1,2.6,0
3,2,1,3.9,1
5,2,0,2.4,0
3,1,4,0.9535447776133561,0
2,0,9,3.5,0
2,1,1,3.2370098429910135,0
2,3,9,2.2,0
1,0,4,2.541194162190992,0
5,1,1,4.514697222878254,0
2,1,9,2.279103033969803,0
4,2,4,1.239381128643883,0
1,0,4,3.1597723565255866,0
2,1,7,2.0,0
2,3,2,2.7,0
1,1,5,2.5984266632681345,0
5,0,7,3.1716145471391357,0
5,3,4,2.3795755148331157,0
3,0,4,2.5,0
5,2,0,2.6,0
2,0,0,1.232800387243758,0
3,1,7,0.9,0
2,1,4,3.0,0
5,0,3,2.2594689816914255,0
2,1,4,2.7,0
5,2,0,3.1,0
5,0,3,2.7,0
4,0,0,3.1537845615617415,0
2,0,4,3.4,0
0,3,4,2.3,0
3,0,7,2.0,0
4,3,4,4.909739339255355,0
2,3,7,3.083514559356225,0
5,1,7,3.1,0
2,0,4,3.1,0
0,0,8,2.066262127900832,0
3,0,4,3.0,0
1,0,4,2.5347876754469563,0
2,3,2,2.8,0
0,1,1,2.9,0
5,1,9,2.7,0
2,3,5,2.497290878761135,0
2,0,4,2.8,0
3,0,7,1.4,0
2,1,4,3.1,0
5,2,0,3.4,0
5,2,0,2.8,0
0,2,1,4.311629033033925,0
5,1,9,2.2442024373782856,0
4,2,0,3.7992668088967516,0
5,1,7,3.6,0
5,1,9,3.2,0
0,0,1,2.9562730295265744,0
0,3,4,2.6,0
5,0,3,2.8,0
2,3,2,2.2948583354851433,0
2,2,1,2.2494944435849162,0
2,0,9,3.5359250747916247,0
5,1,9,3.2,0
2,0,7,2.5211076315289764,0
4,0,0,3.4,0
3,0,5,4.033244037350152,0
3,1,7,2.4654629010464912,0
2,3,9,2.1,0
5,0,4,3.0446368646512587,0
5,1,9,3.0,0
0,2,2,4.679070124796932,0
2,3,2,1.8079811679004425,0
2,3,2,2.5,0
3,1,4,2.6,0
2,0,6,3.963108757441112,0
5,2,3,2.446226182485529,0
3,1,7,2.205169683724153,0
2,1,7,2.192000890051074,0
3,1,5,1.8,0
0,3,4,2.5,0
2,1,4,2.5,0
4,1,4,1.0309926871372046,0
2,3,2,1.7830658599114821,0
5,0,9,2.7,0
5,2,0,3.0,0
0,1,1,2.7,0
4,3,4,4.58841935841021,0
4,1,1,2.998262020981452,0
3,0,5,2.0646261314140557,0
4,0,7,4.9,0
2,1,1,3.2839775540609066,0
0,3,4,4.052534747938496,0
5,1,4,3.352173004663621,0
2,1,9,3.562938604751634,0
0,3,1,2.6,0
1,0,7,1.8371292440966756,0
5,1,9,2.5,0
3,2,5,3.543062708611818,0
4,3,4,3.1180540624219475,0
2,0,9,3.5801303244975973,0
5,0,3,2.9,0
2,1,7,3.41883490837656,0
5,1,7,3.0,0
2,0,9,3.7531508465623475,0
1,1,8,4.459263223999103,0
5,1,7,3.4,0
3,1,7,1.5,0
3,3,6,3.4661632350371145,0
2,2,9,3.208547485039788,0
5,1,9,3.3251406465720414,0
0,1,1,2.9,0
3,1,7,0.6488294580844749,0
3,0,7,2.0,0
0,1,8,2.9458435343820146,0
0,1,5,4.4620364448333465,0
2,0,4,2.6,0
5,1,3,2.8,0
5,3,7,3.2,0
5,0,3,2.4399390457453762,0
2,0,4,3.1,0
5,2,4,3.8307355534847507,0
4,1,1,2.400091455097272,0
3,1,5,3.1691259053153007,0
2,1,7,2.965142633275803,0
3,1,7,2.3159287445242804,0
4,3,9,4.060495392269054,0
0,3,4,2.6,0
2,0,4,3.3,0
